,runtime_ham10,runtime_ham2,runtime_ham4,runtime_ham6,runtime_ham8,runtime_ham9,RF_ham10_pred,RF_ham2_pred,RF_ham4_pred,RF_ham6_pred,RF_ham8_pred,RF_ham9_pred,1st_ham,1st_time,2nd_ham,2nd_time,3rd_ham,3rd_time
37,199.989,152.561,25.44,199.97799999999998,17.367,199.99599999999998,181.99928568682668,101.26465239962681,32.60850628352448,100.89329567205944,45.11028549494666,87.28701775205788,runtime_ham4,25.44,runtime_ham8,17.367,runtime_ham9,199.99599999999998
38,199.981,199.99400000000003,57.992,199.99200000000002,11.494000000000002,30.816,165.0583701984127,111.60900118055838,29.933498542023603,100.89329567205944,45.11028549494666,83.4210077884546,runtime_ham4,57.992,runtime_ham8,11.494000000000002,runtime_ham9,30.816
39,199.986,199.99200000000002,122.071,147.409,41.254,199.99599999999998,146.23048562065446,101.26465239962681,65.5791114027413,100.89329567205944,45.11028549494666,87.28701775205788,runtime_ham8,41.254,runtime_ham4,122.071,runtime_ham9,199.99599999999998
40,169.03799999999998,48.078,8.224,13.200999999999999,106.866,11.683,184.24464762821862,101.26465239962681,33.139364718751835,100.89329567205944,45.11028549494666,87.28701775205788,runtime_ham4,8.224,runtime_ham8,106.866,runtime_ham9,11.683
41,131.05,13.876,7.94,199.99400000000003,19.761,76.69800000000001,160.51839644502837,101.26465239962681,61.04304914027407,100.89329567205944,45.11028549494666,87.28701775205788,runtime_ham8,19.761,runtime_ham4,7.94,runtime_ham9,76.69800000000001
42,199.99400000000003,199.995,75.176,199.94400000000002,199.995,199.99599999999998,181.22199100733948,101.26465239962681,67.34491604925051,100.89329567205944,45.11028549494666,87.28701775205788,runtime_ham8,199.995,runtime_ham4,75.176,runtime_ham9,199.99599999999998
43,199.99400000000003,64.627,1.0,28.855,18.059,127.973,139.30927277042213,81.30200056240658,22.469915333466695,44.6825266454634,45.11028549494666,75.01880733979547,runtime_ham4,1.0,runtime_ham6,28.855,runtime_ham8,18.059
44,85.45299999999999,0.077,5.276,26.678,5.949,9.305,88.51930493770973,81.30200056240658,29.95097485540772,44.6825266454634,45.11028549494666,75.01880733979547,runtime_ham4,5.276,runtime_ham6,26.678,runtime_ham8,5.949
45,66.899,61.788999999999994,33.111,22.041,100.62799999999999,25.869,76.15945904943135,81.30200056240658,24.884187377988983,44.6825266454634,45.11028549494666,75.01880733979547,runtime_ham4,33.111,runtime_ham6,22.041,runtime_ham8,100.62799999999999
46,199.989,8.285,9.658,59.246,3.551,9.607999999999999,168.20287476190475,81.30200056240658,36.353784379217245,44.6825266454634,45.11028549494666,75.01880733979547,runtime_ham4,9.658,runtime_ham6,59.246,runtime_ham8,3.551
47,162.847,199.99400000000003,162.10299999999998,199.99400000000003,199.995,199.99599999999998,158.08709077623143,101.26465239962681,76.11075080911357,100.89329567205944,45.11028549494666,87.28701775205788,runtime_ham8,199.995,runtime_ham4,162.10299999999998,runtime_ham9,199.99599999999998
48,199.985,199.99599999999998,5.365,199.99200000000002,25.791,77.102,181.22124517400616,101.26465239962681,49.11203245862665,100.89329567205944,45.11028549494666,87.28701775205788,runtime_ham8,25.791,runtime_ham4,5.365,runtime_ham9,77.102
49,189.77599999999998,199.99200000000002,199.99599999999998,21.522,20.768,199.995,142.44804844919014,101.26465239962681,79.06024724618739,100.89329567205944,45.11028549494666,87.28701775205788,runtime_ham8,20.768,runtime_ham4,199.99599999999998,runtime_ham9,199.995
50,199.99,24.655,16.805,23.585,24.230999999999998,5.038,188.154583991855,101.26465239962681,30.15146904128992,100.89329567205944,45.11028549494666,87.28701775205788,runtime_ham4,16.805,runtime_ham8,24.230999999999998,runtime_ham9,5.038
51,199.99400000000003,199.99599999999998,7.624,5.26,21.24,199.995,174.07004614577448,101.26465239962681,25.032704783639097,100.89329567205944,45.11028549494666,87.28701775205788,runtime_ham4,7.624,runtime_ham8,21.24,runtime_ham9,199.995
52,199.993,111.32600000000001,4.013999999999999,199.99200000000002,3.716,106.714,181.22199100733948,101.26465239962681,25.086377510911827,100.89329567205944,45.11028549494666,87.28701775205788,runtime_ham4,4.013999999999999,runtime_ham8,3.716,runtime_ham9,106.714
53,199.99099999999999,199.99599999999998,39.654,199.99400000000003,5.196000000000001,75.48,187.37728931236782,101.26465239962681,38.46165978129972,100.89329567205944,45.11028549494666,87.28701775205788,runtime_ham4,39.654,runtime_ham8,5.196000000000001,runtime_ham9,75.48
54,199.983,199.99400000000003,199.99599999999998,199.99200000000002,39.601,126.03200000000001,175.5921510563591,101.26465239962681,99.95418778080446,100.89329567205944,45.11028549494666,87.28701775205788,runtime_ham8,39.601,runtime_ham9,126.03200000000001,runtime_ham4,199.99599999999998
55,199.987,197.072,15.385,31.601999999999997,57.832,5.337000000000001,157.96649738536036,101.26465239962681,59.71951302577438,100.89329567205944,45.11028549494666,87.28701775205788,runtime_ham8,57.832,runtime_ham4,15.385,runtime_ham9,5.337000000000001
56,199.987,199.993,17.366,199.988,27.673000000000002,199.995,184.0154768123678,101.26465239962681,44.11860165568878,100.89329567205944,45.11028549494666,87.28701775205788,runtime_ham4,17.366,runtime_ham8,27.673000000000002,runtime_ham9,199.995
57,199.99200000000002,199.99400000000003,22.319000000000003,19.464000000000002,100.87299999999999,161.032,172.45304806417155,101.26465239962681,45.427152056110245,88.25435566613427,45.11028549494666,87.28701775205788,runtime_ham8,100.87299999999999,runtime_ham4,22.319000000000003,runtime_ham9,161.032
58,199.993,105.448,71.584,199.99400000000003,27.62,78.64399999999999,187.37728931236782,101.26465239962681,23.19691038982121,88.25435566613427,53.58481307070424,87.28701775205788,runtime_ham4,71.584,runtime_ham8,27.62,runtime_ham9,78.64399999999999
59,0.004,0.004,0.002,0.004,0.002,0.002,65.77428142467924,81.30200056240658,22.469915333466695,44.6825266454634,45.11028549494666,75.01880733979547,runtime_ham4,0.002,runtime_ham6,0.004,runtime_ham8,0.002
60,0.004,0.004,0.002,0.004,0.002,0.004,56.17279855087226,81.30200056240658,20.79365512877522,44.6825266454634,45.11028549494666,75.01880733979547,runtime_ham4,0.002,runtime_ham6,0.004,runtime_ham8,0.002
61,106.20200000000001,3.213,7.197,8.705,1.2229999999999999,9.773,82.54484925968451,81.30200056240658,37.995164720279725,55.27746734313782,54.499459668222144,75.01880733979547,runtime_ham4,7.197,runtime_ham8,1.2229999999999999,runtime_ham6,8.705
62,179.092,167.574,3.4530000000000003,3.304,22.644000000000002,0.777,169.04389056267547,101.26465239962681,23.31606908547338,76.57296930240777,45.11028549494666,87.28701775205788,runtime_ham4,3.4530000000000003,runtime_ham8,22.644000000000002,runtime_ham6,3.304
63,130.244,0.287,4.055,10.344000000000001,16.635,17.63,162.3857382358463,101.26465239962681,38.07860287658633,76.57296930240777,45.11028549494666,81.82144729807317,runtime_ham4,4.055,runtime_ham8,16.635,runtime_ham6,10.344000000000001
64,199.99,199.995,86.242,199.99200000000002,122.262,199.995,165.0904076984127,111.60900118055838,30.89982438617945,100.89329567205944,45.11028549494666,83.4210077884546,runtime_ham4,86.242,runtime_ham8,122.262,runtime_ham9,199.995
65,199.99099999999999,199.995,13.404000000000002,199.99200000000002,37.751,64.471,144.18098068228366,111.60900118055838,30.89982438617945,100.89329567205944,45.11028549494666,87.28701775205788,runtime_ham4,13.404000000000002,runtime_ham8,37.751,runtime_ham9,64.471
66,199.989,199.995,3.002,29.148000000000003,27.695999999999998,199.99599999999998,152.54640759888295,111.60900118055838,27.474938641944647,100.89329567205944,45.11028549494666,83.4210077884546,runtime_ham4,3.002,runtime_ham8,27.695999999999998,runtime_ham9,199.99599999999998
67,185.65400000000002,199.99599999999998,199.995,9.386000000000001,56.715,34.539,158.51276857549598,101.26465239962681,111.7831110250276,76.57296930240777,65.32258810829823,81.82144729807317,runtime_ham8,56.715,runtime_ham6,9.386000000000001,runtime_ham9,34.539
68,73.586,199.958,54.762,69.065,27.198,129.483,92.73048273980496,101.26465239962681,41.123335139860146,76.57296930240777,65.32258810829823,81.82144729807317,runtime_ham4,54.762,runtime_ham8,27.198,runtime_ham6,69.065
69,199.993,41.032,199.99599999999998,24.854,199.995,43.843999999999994,173.2147053837964,101.26465239962681,180.1442969127364,86.34151576582241,114.46351149727255,81.82144729807317,runtime_ham9,43.843999999999994,runtime_ham6,24.854,runtime_ham2,41.032
70,70.095,199.99599999999998,35.751,199.99200000000002,15.205,29.232,135.78519476958527,111.60900118055838,28.860505308611316,100.89329567205944,45.11028549494666,83.4210077884546,runtime_ham4,35.751,runtime_ham8,15.205,runtime_ham9,29.232
71,37.042,43.27,71.543,23.891,199.995,24.329,56.464546401571944,81.30200056240658,67.35763166666666,54.45998431584127,141.6480123702217,75.01880733979547,runtime_ham6,23.891,runtime_ham10,37.042,runtime_ham4,71.543
72,30.778000000000002,55.63,70.237,24.971999999999998,67.949,42.533,63.05627478321445,81.30200056240658,45.934782307692316,54.45998431584127,141.6480123702217,75.01880733979547,runtime_ham4,70.237,runtime_ham6,24.971999999999998,runtime_ham10,30.778000000000002
73,50.038000000000004,100.397,80.024,54.273,81.094,64.79899999999999,65.72321669710257,81.30200056240658,68.20115064102563,54.45998431584127,114.46351149727255,75.01880733979547,runtime_ham6,54.273,runtime_ham10,50.038000000000004,runtime_ham4,80.024
74,199.99099999999999,199.99400000000003,199.995,145.423,199.99200000000002,138.707,141.92152471730608,101.26465239962681,157.1143229383774,76.57296930240777,141.6480123702217,81.82144729807317,runtime_ham6,145.423,runtime_ham9,138.707,runtime_ham2,199.99400000000003
75,31.361,45.155,96.022,95.38600000000001,88.302,43.528999999999996,53.60403130495358,81.30200056240658,99.12095833333335,54.45998431584127,114.46351149727255,75.01880733979547,runtime_ham10,31.361,runtime_ham6,95.38600000000001,runtime_ham9,43.528999999999996
76,33.834,62.967,62.303000000000004,32.297,75.203,20.511,62.75308323091899,81.30200056240658,59.505230000000005,54.45998431584127,141.6480123702217,75.01880733979547,runtime_ham6,32.297,runtime_ham4,62.303000000000004,runtime_ham10,33.834
77,130.799,106.435,0.937,6.9510000000000005,0.061,13.459000000000001,127.09094039536555,81.30200056240658,18.25553881168074,33.38839019449451,45.11028549494666,75.01880733979547,runtime_ham4,0.937,runtime_ham6,6.9510000000000005,runtime_ham8,0.061
78,105.12899999999999,0.065,1.8869999999999998,19.698,5.265,15.008,114.51672610965124,81.30200056240658,46.051075557046794,39.927152999154025,45.11028549494666,75.01880733979547,runtime_ham6,19.698,runtime_ham8,5.265,runtime_ham4,1.8869999999999998
79,67.01,8.697000000000001,1.13,2.5269999999999997,7.93,1.031,66.07963780553804,88.02751271206644,73.30276691080847,54.45998431584127,141.6480123702217,75.01880733979547,runtime_ham6,2.5269999999999997,runtime_ham10,67.01,runtime_ham4,1.13
80,42.873999999999995,0.831,199.995,7.175,19.765,11.847000000000001,71.7056484530012,88.02751271206644,180.03070396401844,71.06467360055704,141.6480123702217,71.49556235334562,runtime_ham6,7.175,runtime_ham9,11.847000000000001,runtime_ham10,42.873999999999995
81,124.086,139.077,8.049,0.308,13.847999999999999,0.126,89.11159576827215,88.02751271206644,90.32766723469513,60.46973290288264,141.6480123702217,71.49556235334562,runtime_ham6,0.308,runtime_ham9,0.126,runtime_ham2,139.077
82,199.99099999999999,0.196,34.365,0.11599999999999999,34.177,0.032,185.10994787878786,75.49144493575966,98.725496002886,18.584914500807958,57.64400725715474,63.12376630990157,runtime_ham6,0.11599999999999999,runtime_ham8,34.177,runtime_ham9,0.032
83,40.02,56.051,199.99599999999998,8.712,33.796,133.47899999999998,78.972671740064,88.02751271206644,198.52586396401844,60.46973290288264,141.6480123702217,83.383876680831,runtime_ham6,8.712,runtime_ham10,40.02,runtime_ham9,133.47899999999998
84,121.208,1.444,24.204,199.99400000000003,41.85,0.938,113.61235866666667,68.665362151822,27.844121436002673,27.961510276995597,45.11028549494666,69.91375339134358,runtime_ham4,24.204,runtime_ham6,199.99400000000003,runtime_ham8,41.85
85,199.99200000000002,199.99400000000003,7.111000000000001,117.655,7.127999999999999,2.8339999999999996,165.59441037878787,75.49144493575966,63.96987647907648,18.584914500807958,57.64400725715474,63.12376630990157,runtime_ham6,117.655,runtime_ham8,7.127999999999999,runtime_ham9,2.8339999999999996
86,48.793,29.651999999999997,199.995,1.546,199.99400000000003,94.5,61.00471333667358,88.02751271206644,162.18237705925654,54.45998431584127,141.6480123702217,75.01880733979547,runtime_ham6,1.546,runtime_ham10,48.793,runtime_ham9,94.5
87,53.628,67.009,199.995,8.58,199.99400000000003,8.383,79.46221805312105,88.02751271206644,181.21771705925653,60.46973290288264,141.6480123702217,83.383876680831,runtime_ham6,8.58,runtime_ham10,53.628,runtime_ham9,8.383
88,47.925,1.1640000000000001,199.995,0.6459999999999999,199.97299999999998,0.22699999999999998,59.900454082984915,88.02751271206644,148.42640270028218,54.45998431584127,141.6480123702217,75.01880733979547,runtime_ham6,0.6459999999999999,runtime_ham10,47.925,runtime_ham9,0.22699999999999998
89,97.383,13.112,199.995,62.268,199.993,0.12300000000000001,74.72897000334025,88.02751271206644,162.18227705925656,60.46973290288264,141.6480123702217,70.59301765225958,runtime_ham6,62.268,runtime_ham9,0.12300000000000001,runtime_ham10,97.383
90,199.99099999999999,15.517999999999999,199.995,15.427999999999999,199.947,64.689,118.27942740263461,88.02751271206644,178.2570639640184,54.45998431584127,141.6480123702217,75.01880733979547,runtime_ham6,15.427999999999999,runtime_ham9,64.689,runtime_ham2,15.517999999999999
91,66.885,199.993,199.99599999999998,57.678999999999995,199.99,199.995,66.69497667000691,88.02751271206644,161.80683460311616,60.46973290288264,141.6480123702217,103.64841394855587,runtime_ham6,57.678999999999995,runtime_ham10,66.885,runtime_ham2,199.993
92,73.874,1.6369999999999998,199.995,55.534,199.995,1.1740000000000002,67.96260826069127,88.02751271206644,195.0976770592565,60.46973290288264,141.6480123702217,91.7600996210705,runtime_ham6,55.534,runtime_ham10,73.874,runtime_ham2,1.6369999999999998
93,0.027999999999999997,0.265,199.995,0.17,199.995,88.87100000000001,48.41683204545454,75.49144493575966,111.24333600288601,23.944364928158386,57.64400725715474,63.12376630990157,runtime_ham6,0.17,runtime_ham10,0.027999999999999997,runtime_ham8,199.995
94,30.035999999999998,53.397,199.99599999999998,20.272000000000002,199.988,23.738000000000003,52.532188345260785,88.02751271206644,198.52605396401844,54.45998431584127,141.6480123702217,78.07771127418701,runtime_ham10,30.035999999999998,runtime_ham6,20.272000000000002,runtime_ham9,23.738000000000003
95,106.725,0.41200000000000003,14.343,140.716,2.085,199.99599999999998,104.52665533333334,68.665362151822,16.995290829942064,34.53930562583281,45.11028549494666,69.91375339134358,runtime_ham4,14.343,runtime_ham6,140.716,runtime_ham8,2.085
96,167.832,199.993,1.122,0.055999999999999994,16.045,199.99599999999998,140.25702866666666,68.665362151822,19.8775701646614,27.961510276995597,45.11028549494666,69.91375339134358,runtime_ham4,1.122,runtime_ham6,0.055999999999999994,runtime_ham8,16.045
97,55.343999999999994,11.401,199.99599999999998,79.029,199.987,3.43,130.25971904761906,88.02751271206644,145.55535126978285,60.46973290288264,141.6480123702217,70.59301765225958,runtime_ham6,79.029,runtime_ham9,3.43,runtime_ham2,11.401
98,0.843,0.085,49.123999999999995,52.281000000000006,74.47,0.11699999999999999,42.52928787878788,75.49144493575966,53.72358251082251,27.961510276995597,45.11028549494666,66.98977627350484,runtime_ham6,52.281000000000006,runtime_ham10,0.843,runtime_ham8,74.47
99,39.272,199.993,31.366999999999997,0.40399999999999997,54.637,8.943999999999999,52.66972866666667,82.77931727256791,31.744712420634915,27.961510276995597,45.11028549494666,69.91375339134358,runtime_ham6,0.40399999999999997,runtime_ham4,31.366999999999997,runtime_ham8,54.637
100,3.293,56.836999999999996,1.874,16.288,39.108000000000004,199.99599999999998,43.45257741010241,75.49144493575966,34.938349183420414,33.38839019449451,45.11028549494666,72.09483022195676,runtime_ham6,16.288,runtime_ham4,1.874,runtime_ham10,3.293
101,199.99099999999999,199.942,199.995,199.993,199.989,5.265,137.61663666666664,96.0164569601283,96.01372857218382,33.38839019449451,45.11028549494666,74.62775719611606,runtime_ham6,199.993,runtime_ham8,199.989,runtime_ham9,5.265
102,63.318999999999996,199.99200000000002,199.995,0.243,0.81,29.826999999999998,75.93599576744876,98.37186149299801,76.76977790840317,33.38839019449451,45.11028549494666,69.91375339134358,runtime_ham6,0.243,runtime_ham8,0.81,runtime_ham9,29.826999999999998
103,95.19200000000001,199.993,4.5169999999999995,199.993,199.989,3.2760000000000002,114.61251323425354,84.2579063722521,43.36440663291537,43.16584786487239,71.25302167359466,75.01880733979547,runtime_ham6,199.993,runtime_ham4,4.5169999999999995,runtime_ham8,199.989
104,105.416,199.99,7.6129999999999995,1.32,48.669,0.087,109.0922898021978,84.2579063722521,23.291953497994733,33.38839019449451,45.11028549494666,75.01880733979547,runtime_ham4,7.6129999999999995,runtime_ham6,1.32,runtime_ham8,48.669
105,156.507,131.435,6.032,0.096,27.136999999999997,0.193,132.7927462704518,98.37186149299801,28.94460333482457,43.16584786487239,71.25302167359466,75.01880733979547,runtime_ham4,6.032,runtime_ham6,0.096,runtime_ham8,27.136999999999997
106,117.681,144.776,5.444,0.23199999999999998,22.948,48.731,96.95796765934067,98.37186149299801,28.94460333482457,33.38839019449451,45.11028549494666,69.91375339134358,runtime_ham4,5.444,runtime_ham6,0.23199999999999998,runtime_ham8,22.948
107,0.21100000000000002,199.993,0.166,0.991,9.655,199.995,46.56603610057859,96.0164569601283,40.29755796168322,43.16584786487239,53.58481307070424,79.73281114456799,runtime_ham4,0.166,runtime_ham6,0.991,runtime_ham10,0.21100000000000002
108,199.993,199.995,69.726,14.241,128.165,34.150999999999996,146.7665138095238,111.60900118055838,97.79580913308914,54.45998431584127,90.15848811692885,79.73281114456799,runtime_ham6,14.241,runtime_ham9,34.150999999999996,runtime_ham8,128.165
109,0.904,0.29,29.95,0.223,1.564,199.995,91.14559089432557,101.26465239962681,65.5926755954898,54.45998431584127,80.76931394365337,79.73281114456799,runtime_ham6,0.223,runtime_ham4,29.95,runtime_ham9,199.995
110,133.09799999999998,9.871,199.995,7.707000000000001,199.989,0.247,104.96536851375666,88.02751271206644,120.50561584017433,54.45998431584127,90.15848811692885,75.01880733979547,runtime_ham6,7.707000000000001,runtime_ham9,0.247,runtime_ham2,9.871
111,73.513,199.972,4.399,199.99099999999999,199.99099999999999,199.99599999999998,94.03044902985671,98.37186149299801,55.84714388427511,54.45998431584127,100.98161655700495,75.01880733979547,runtime_ham6,199.99099999999999,runtime_ham4,4.399,runtime_ham9,199.99599999999998
112,1.21,199.993,4.931,15.503,46.395,164.425,42.94363962418301,101.26465239962681,86.05784501907029,54.45998431584127,121.89380668869876,79.73281114456799,runtime_ham10,1.21,runtime_ham6,15.503,runtime_ham9,164.425
